,CO_IES,CO_CATEGORIA_ADMINISTRATIVA,CO_ORGANIZACAO_ACADEMICA,CO_CURSO,CO_TURNO_ALUNO,CO_GRAU_ACADEMICO,CO_OCDE,CO_ALUNO_CURSO,CO_ALUNO_CURSO_ORIGEM,Cor,Sexo,NU_ANO_ALUNO_NASC,NU_MES_ALUNO_NASC,NU_DIA_ALUNO_NASC,Idade,CO_NACIONALIDADE_ALUNO,CO_PAIS_ORIGEM_ALUNO,UF,CO_MUNICIPIO_NASCIMENTO,IN_ALUNO_DEF_TGD_SUPER,IN_DEF_AUDITIVA,IN_DEF_FISICA,IN_DEF_INTELECTUAL,IN_DEF_MULTIPLA,IN_DEF_SURDEZ,IN_DEF_SURDOCEGUEIRA,IN_DEF_BAIXA_VISAO,IN_DEF_CEGUEIRA,IN_DEF_SUPERDOTACAO,IN_TGD_AUTISMO_INFANTIL,IN_TGD_SINDROME_ASPERGER,IN_TGD_SINDROME_RETT,IN_TGD_TRANSTOR_DESINTEGRATIVO,Situacao,QT_CARGA_HORARIA_TOTAL,QT_CARGA_HORARIA_INTEG,IN_ING_VESTIBULAR,IN_ING_ENEM,IN_ING_AVALIACAO_SERIADA,IN_ING_SELECAO_SIMPLIFICADA,IN_ING_SELECAO_VAGA_REMANESC,IN_ING_SELECAO_VAGA_PROG_ESPEC,IN_ING_TRANSF_EXOFFICIO,IN_ING_DECISAO_JUDICIAL,IN_ING_CONVENIO_PECG,IN_RESERVA_VAGAS,IN_RESERVA_ETNICO,IN_RESERVA_DEFICIENCIA,IN_RESERVA_ENSINO_PUBLICO,IN_RESERVA_RENDA_FAMILIAR,IN_RESERVA_OUTRA,IN_APOIO_SOCIAL,IN_APOIO_ALIMENTACAO,IN_APOIO_BOLSA_PERMANENCIA,IN_APOIO_BOLSA_TRABALHO,IN_APOIO_MATERIAL_DIDATICO,IN_APOIO_MORADIA,IN_APOIO_TRANSPORTE,IN_ATIVIDADE_EXTRACURRICULAR,IN_COMPL_ESTAGIO,IN_COMPL_EXTENSAO,IN_COMPL_MONITORIA,IN_COMPL_PESQUISA,IN_BOLSA_ESTAGIO,IN_BOLSA_EXTENSAO,IN_BOLSA_MONITORIA,IN_BOLSA_PESQUISA,CO_TIPO_ESCOLA_ENS_MEDIO,IN_ALUNO_PARFOR,CO_SEMESTRE_CONCLUSAO,CO_SEMESTRE_REFERENCIA,IN_MOBILIDADE_ACADEMICA,CO_MOBILIDADE_ACADEMICA,CO_MOBILIDADE_ACADEMICA_INTERN,CO_IES_DESTINO,CO_PAIS_DESTINO,IN_MATRICULA,IN_CONCLUINTE,IN_INGRESSO_TOTAL,ANO_INGRESSO,ANO_RELATORIO
1226,2,1,1,146,4,1,0322B01,24873342,,Nao quis declarar,feminino,2000,8,7,18,1,76,,,0,,,,,,,,,,,,,,Cursando,2700,0,1,0,0,0,0,0,0,0,0.0,0,,,,,,0,,,,,,,0,,,,,,,,,2,,,2,0.0,,,,,1,0,1,2018,2018
1227,2,1,1,146,4,1,0322B01,24873343,,Branca,feminino,1999,5,19,19,1,76,,,0,,,,,,,,,,,,,,Cursando,2700,0,1,0,0,0,0,0,0,0,0.0,1,0.0,0.0,1.0,1.0,0.0,0,,,,,,,0,,,,,,,,,1,,,2,0.0,,,,,1,0,1,2018,2018
1228,2,1,1,146,4,1,0322B01,24873369,,Nao quis declarar,feminino,1997,4,12,21,1,76,,,0,,,,,,,,,,,,,,Cursando,2700,0,1,0,0,0,0,0,0,0,0.0,1,0.0,0.0,1.0,1.0,0.0,0,,,,,,,0,,,,,,,,,1,,,2,0.0,,,,,1,0,1,2018,2018
1229,2,1,1,146,4,1,0322B01,24873441,,Nao quis declarar,feminino,2000,5,31,18,1,76,,,0,,,,,,,,,,,,,,Cursando,2700,0,1,0,0,0,0,0,0,0,0.0,1,0.0,0.0,1.0,0.0,0.0,0,,,,,,,0,,,,,,,,,1,,,2,0.0,,,,,1,0,1,2018,2018
1230,2,1,1,146,4,1,0322B01,24915720,,Parda,feminino,2000,2,2,18,1,76,,,0,,,,,,,,,,,,,,Cursando,2700,0,1,0,0,0,0,0,0,0,0.0,1,1.0,0.0,1.0,0.0,0.0,0,,,,,,,0,,,,,,,,,1,,,2,0.0,,,,,1,0,1,2018,2018
1231,2,1,1,146,4,1,0322B01,24915784,,Branca,feminino,1998,7,29,20,1,76,,,0,,,,,,,,,,,,,,Cursando,2700,0,1,0,0,0,0,0,0,0,0.0,1,0.0,0.0,1.0,1.0,0.0,0,,,,,,,0,,,,,,,,,1,,,2,0.0,,,,,1,0,1,2018,2018
1232,2,1,1,146,4,1,0322B01,24915992,,Branca,feminino,2000,5,9,18,1,76,,,0,,,,,,,,,,,,,,Cursando,2700,0,1,0,0,0,0,0,0,0,0.0,0,,,,,,0,,,,,,,0,,,,,,,,,2,,,2,0.0,,,,,1,0,1,2018,2018
1233,2,1,1,146,4,1,0322B01,24916106,,Nao quis declarar,feminino,1997,12,10,21,1,76,,,0,,,,,,,,,,,,,,Cursando,2700,0,1,0,0,0,0,0,0,0,0.0,1,0.0,0.0,1.0,0.0,0.0,0,,,,,,,0,,,,,,,,,1,,,2,0.0,,,,,1,0,1,2018,2018
1234,2,1,1,146,4,1,0322B01,24916125,,Branca,masculino,2000,6,4,18,1,76,,,0,,,,,,,,,,,,,,Cursando,2700,0,1,0,0,0,0,0,0,0,0.0,0,,,,,,0,,,,,,,0,,,,,,,,,2,,,2,0.0,,,,,1,0,1,2018,2018
1235,2,1,1,146,4,1,0322B01,24916147,,Branca,masculino,1999,7,19,19,1,76,,,0,,,,,,,,,,,,,,Cursando,2700,0,1,0,0,0,0,0,0,0,0.0,1,0.0,0.0,1.0,0.0,0.0,0,,,,,,,0,,,,,,,,,1,,,2,0.0,,,,,1,0,1,2018,2018
1236,2,1,1,146,4,1,0322B01,24916285,,Parda,feminino,1999,4,22,19,1,76,,,0,,,,,,,,,,,,,,Cursando,2700,0,0,1,0,0,0,0,0,0,0.0,1,1.0,0.0,1.0,1.0,0.0,0,,,,,,,0,,,,,,,,,1,,,2,0.0,,,,,1,0,1,2018,2018
1237,2,1,1,146,4,1,322B01,8877510,,Preta,feminino,1994,1,28,23,1,76,,,0,,,,,,,,,,,,,,Trancado,2700,2700,1,0,0,0,0,0,0,0,0.0,1,1.0,0.0,0.0,0.0,0.0,0,,,,,,,0,,,,,,,,,1,,,2,,,,,,0,0,0,2009,2017
1238,2,1,1,146,4,1,322B01,9545726,,Branca,masculino,1989,10,31,28,1,76,,,0,,,,,,,,,,,,,,Cursando,2700,1530,0,1,0,0,0,0,0,0,0.0,0,,,,,,1,1.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,0.0,0.0,0.0,0.0,,,1,,,2,0.0,,,,,1,0,0,2012,2017
1239,2,1,1,146,4,1,322B01,8987462,,Branca,masculino,1987,6,12,30,1,76,,,0,,,,,,,,,,,,,,Cursando,2700,0,0,1,0,0,0,0,0,0,0.0,0,,,,,,0,,,,,,,0,,,,,,,,,2,,,2,0.0,,,,,1,0,1,2017,2017
1240,2,1,1,146,4,1,322B01,9535871,,Parda,masculino,1991,5,16,26,1,76,Distrito Federal,5300108.0,9,,,,,,,,,,,,,,Formado,2700,2700,1,0,0,0,0,0,0,0,0.0,1,1.0,0.0,0.0,0.0,0.0,0,,,,,,,0,,,,,,,,,1,,,1,0.0,,,,,1,1,0,2011,2017
1241,2,1,1,146,4,1,322B01,8986304,,Parda,masculino,1987,5,5,30,1,76,,,0,,,,,,,,,,,,,,Desvinculado,2700,0,0,1,0,0,0,0,0,0,0.0,1,1.0,0.0,1.0,1.0,0.0,0,,,,,,,0,,,,,,,,,1,,,2,,,,,,0,0,1,2017,2017
1242,2,1,1,146,4,1,322B01,9545768,,Branca,masculino,1990,2,9,27,1,76,,,0,,,,,,,,,,,,,,Cursando,2700,1590,0,1,0,0,0,0,0,0,0.0,0,,,,,,0,,,,,,,0,,,,,,,,,1,,,2,0.0,,,,,1,0,0,2012,2017
1243,2,1,1,146,4,1,322B01,8959389,,Branca,masculino,1987,5,3,30,1,76,,,0,,,,,,,,,,,,,,Cursando,2700,1290,1,0,0,0,0,0,0,0,0.0,0,,,,,,0,,,,,,,0,,,,,,,,,2,,,2,0.0,,,,,1,0,0,2014,2017
1244,2,1,1,146,4,1,322B01,8877939,,Nao quis declarar,feminino,1990,8,5,27,1,76,,,0,,,,,,,,,,,,,,Cursando,2700,2490,1,0,0,0,0,0,0,0,0.0,0,,,,,,0,,,,,,,0,,,,,,,,,2,,,2,0.0,,,,,1,0,0,2015,2017
1245,2,1,1,146,4,1,322B01,9711995,,Branca,feminino,1989,12,3,28,1,76,,,0,,,,,,,,,,,,,,Formado,2700,2700,0,0,0,0,1,0,0,0,0.0,0,,,,,,0,,,,,,,1,1.0,0.0,0.0,0.0,0.0,,,,1,,,2,0.0,,,,,1,1,0,2015,2017
1246,2,1,1,146,4,1,322B01,9560370,,Parda,masculino,1988,9,29,29,1,76,Ceará,2313401.0,0,,,,,,,,,,,,,,Cursando,2700,300,0,1,0,0,0,0,0,0,0.0,0,,,,,,1,1.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,1,,,2,0.0,,,,,1,0,0,2014,2017
1247,2,1,1,146,4,1,322B01,9547596,,Preta,feminino,1988,5,5,29,1,76,,,0,,,,,,,,,,,,,,Desvinculado,2700,270,1,0,0,0,0,0,0,0,0.0,1,1.0,0.0,0.0,0.0,0.0,0,,,,,,,0,,,,,,,,,1,,,1,,,,,,0,0,0,2015,2017
1248,2,1,1,146,4,1,322B01,8950863,,Indigena,masculino,1969,7,7,48,1,76,,,0,,,,,,,,,,,,,,Cursando,2700,1530,1,0,0,0,0,0,0,0,0.0,0,,,,,,0,,,,,,,0,,,,,,,,,2,,,2,0.0,,,,,1,0,0,2014,2017
1249,2,1,1,146,4,1,322B01,8967957,,Branca,masculino,1988,6,9,29,1,76,,,0,,,,,,,,,,,,,,Cursando,2700,0,1,0,0,0,0,0,0,0,0.0,0,,,,,,0,,,,,,,0,,,,,,,,,2,,,2,0.0,,,,,1,0,0,2016,2017
1250,2,1,1,146,4,1,322B01,9649843,,Parda,feminino,1980,1,17,37,1,76,,,0,,,,,,,,,,,,,,Formado,2700,2730,0,0,0,0,1,0,0,0,0.0,0,,,,,,0,,,,,,,0,,,,,,,,,1,,,2,0.0,,,,,1,1,0,2013,2017
1251,2,1,1,146,4,1,322B01,9534600,,Preta,feminino,1984,4,15,33,1,76,,,0,,,,,,,,,,,,,,Trancado,2700,1440,0,1,0,0,0,0,0,0,0.0,1,1.0,0.0,1.0,0.0,0.0,0,,,,,,,0,,,,,,,,,1,,,2,,,,,,0,0,0,2015,2017
1252,2,1,1,146,4,1,322B01,9530143,,Nao quis declarar,masculino,1985,4,27,32,1,76,,,0,,,,,,,,,,,,,,Formado,2700,2700,0,1,0,0,0,0,0,0,0.0,0,,,,,,0,,,,,,,0,,,,,,,,,2,,,2,0.0,,,,,1,1,0,2016,2017
1253,2,1,1,146,4,1,322B01,8878717,,Preta,feminino,1988,7,30,29,1,76,,,0,,,,,,,,,,,,,,Formado,2700,2700,1,0,0,0,0,0,0,0,0.0,1,1.0,0.0,0.0,0.0,0.0,0,,,,,,,0,,,,,,,,,2,,,1,0.0,,,,,1,1,0,2010,2017
1254,2,1,1,146,4,1,322B01,9531044,,Preta,feminino,1990,12,8,27,1,76,,,0,,,,,,,,,,,,,,Cursando,2700,1470,0,1,0,0,0,0,0,0,0.0,0,,,,,,0,,,,,,,1,1.0,0.0,1.0,0.0,0.0,,1.0,,2,,,2,0.0,,,,,1,0,0,2015,2017
1255,2,1,1,146,4,1,322B01,9531416,,Branca,masculino,1989,9,8,28,1,76,,,0,,,,,,,,,,,,,,Cursando,2700,2580,1,0,0,0,0,0,0,0,0.0,0,,,,,,0,,,,,,,0,,,,,,,,,2,,,2,0.0,,,,,1,0,0,2009,2017
1256,2,1,1,146,4,1,322B01,9531467,,Parda,masculino,1986,9,9,31,1,76,,,0,,,,,,,,,,,,,,Trancado,2700,1980,1,0,0,0,0,0,0,0,0.0,1,1.0,0.0,0.0,0.0,0.0,0,,,,,,,0,,,,,,,,,1,,,2,,,,,,0,0,0,2009,2017
1257,2,1,1,146,4,1,322B01,8878009,,Nao quis declarar,feminino,1990,3,11,27,1,76,,,0,,,,,,,,,,,,,,Desvinculado,2700,1830,1,0,0,0,0,0,0,0,0.0,0,,,,,,0,,,,,,,0,,,,,,,,,2,,,1,,,,,,0,0,0,2014,2017
1258,2,1,1,146,4,1,322B01,9544211,,Branca,feminino,1991,4,15,26,1,76,,,0,,,,,,,,,,,,,,Formado,2700,2700,1,0,0,0,0,0,0,0,0.0,0,,,,,,0,,,,,,,0,,,,,,,,,2,,,1,0.0,,,,,1,1,0,2012,2017
1259,2,1,1,146,4,1,322B01,8939105,,Parda,feminino,1982,8,2,35,1,76,,,0,,,,,,,,,,,,,,Cursando,2700,1800,1,0,0,0,0,0,0,0,0.0,0,,,,,,1,1.0,0.0,0.0,0.0,1.0,0.0,1,1.0,0.0,0.0,0.0,0.0,,,,2,,,2,0.0,,,,,1,0,0,2013,2017
1260,2,1,1,146,4,1,322B01,9552398,,Parda,feminino,1992,3,26,25,1,76,,,0,,,,,,,,,,,,,,Cursando,2700,1620,1,0,0,0,0,0,0,0,0.0,0,,,,,,1,1.0,0.0,0.0,0.0,1.0,0.0,0,,,,,,,,,2,,,2,0.0,,,,,1,0,0,2013,2017
1261,2,1,1,146,4,1,322B01,9560180,,Parda,feminino,1991,9,7,26,1,76,,,0,,,,,,,,,,,,,,Cursando,2700,1410,0,1,0,0,0,0,0,0,0.0,1,1.0,0.0,1.0,0.0,0.0,0,,,,,,,1,1.0,0.0,0.0,0.0,0.0,,,,1,,,2,0.0,,,,,1,0,0,2014,2017
1262,2,1,1,146,4,1,322B01,9535409,,Parda,masculino,1983,12,2,34,1,76,,,0,,,,,,,,,,,,,,Formado,2700,2700,1,0,0,0,0,0,0,0,0.0,0,,,,,,0,,,,,,,0,,,,,,,,,1,,,1,0.0,,,,,1,1,0,2011,2017
1263,2,1,1,146,4,1,322B01,9546171,,Parda,masculino,1988,5,2,29,1,76,,,0,,,,,,,,,,,,,,Cursando,2700,1260,1,0,0,0,0,0,0,0,0.0,0,,,,,,1,1.0,0.0,0.0,0.0,1.0,0.0,0,,,,,,,,,2,,,2,0.0,,,,,1,0,0,2013,2017
1264,2,1,1,146,4,1,322B01,8934960,,Parda,masculino,1987,8,15,30,1,76,,,0,,,,,,,,,,,,,,Cursando,2700,1710,0,1,0,0,0,0,0,0,0.0,0,,,,,,0,,,,,,,0,,,,,,,,,1,,,2,0.0,,,,,1,0,0,2012,2017
1265,2,1,1,146,4,1,322B01,9534862,,Parda,feminino,1991,4,22,26,1,76,,,0,,,,,,,,,,,,,,Formado,2700,2700,1,0,0,0,0,0,0,0,0.0,0,,,,,,0,,,,,,,0,,,,,,,,,1,,,1,0.0,,,,,1,1,0,2010,2017
1266,2,1,1,146,4,1,322B01,9535038,,Branca,masculino,1991,4,27,26,1,76,,,0,,,,,,,,,,,,,,Desvinculado,2700,2040,1,0,0,0,0,0,0,0,0.0,0,,,,,,0,,,,,,,0,,,,,,,,,2,,,1,,,,,,0,0,0,2010,2017
1267,2,1,1,146,4,1,322B01,9535173,,Parda,feminino,1992,9,19,25,1,76,,,0,,,,,,,,,,,,,,Cursando,2700,2580,1,0,0,0,0,0,0,0,0.0,0,,,,,,0,,,,,,,0,,,,,,,,,1,,,2,0.0,,,,,1,0,0,2012,2017
1268,2,1,1,146,4,1,322B01,9535188,,Parda,feminino,1992,8,8,25,1,76,,,0,,,,,,,,,,,,,,Trancado,2700,2520,1,0,0,0,0,0,0,0,0.0,0,,,,,,0,,,,,,,0,,,,,,,,,2,,,2,,,,,,0,0,0,2010,2017
1269,2,1,1,146,4,1,322B01,9537967,,Amarela,feminino,1965,8,20,52,1,76,,,0,,,,,,,,,,,,,,Cursando,2700,2850,0,0,0,0,1,0,0,0,0.0,0,,,,,,0,,,,,,,0,,,,,,,,,2,,,2,0.0,,,,,1,0,0,2015,2017
1270,2,1,1,146,4,1,322B01,8878439,,Parda,masculino,1992,3,17,25,1,76,,,0,,,,,,,,,,,,,,Formado,2700,2700,0,0,1,0,0,0,0,0,0.0,0,,,,,,0,,,,,,,0,,,,,,,,,2,,,2,0.0,,,,,1,1,0,2010,2017
1271,2,1,1,146,4,1,322B01,8878575,,Preta,feminino,1991,12,21,26,1,76,,,0,,,,,,,,,,,,,,Desvinculado,2700,2745,0,0,1,0,0,0,0,0,0.0,0,,,,,,0,,,,,,,0,,,,,,,,,2,,,1,,,,,,0,0,0,2010,2017
1272,2,1,1,146,4,1,322B01,8878667,,Branca,masculino,1991,7,12,26,1,76,,,0,,,,,,,,,,,,,,Formado,2700,2700,0,0,1,0,0,0,0,0,0.0,0,,,,,,0,,,,,,,0,,,,,,,,,1,,,2,0.0,,,,,1,1,0,2010,2017
1273,2,1,1,146,4,1,322B01,10106756,,Preta,feminino,1988,10,21,29,1,76,,,0,,,,,,,,,,,,,,Trancado,2700,2640,1,0,0,0,0,0,0,0,0.0,1,1.0,0.0,0.0,0.0,0.0,0,,,,,,,0,,,,,,,,,1,,,2,,,,,,0,0,0,2010,2017
1274,2,1,1,146,4,1,322B01,8878842,,Parda,masculino,1981,8,29,36,1,76,,,0,,,,,,,,,,,,,,Trancado,2700,2070,0,0,0,0,1,0,0,0,0.0,0,,,,,,0,,,,,,,0,,,,,,,,,1,,,2,,,,,,0,0,0,2014,2017
1275,2,1,1,146,4,1,322B01,8878891,,Branca,masculino,1976,2,14,41,1,76,,,0,,,,,,,,,,,,,,Cursando,2700,2700,0,0,0,0,1,0,0,0,0.0,0,,,,,,0,,,,,,,0,,,,,,,,,1,,,2,0.0,,,,,1,0,0,2016,2017
1276,2,1,1,146,4,1,322B01,9531877,,Branca,masculino,1991,11,19,26,1,76,Goiás,5221858.0,0,,,,,,,,,,,,,,Cursando,2700,0,1,0,0,0,0,0,0,0,0.0,0,,,,,,0,,,,,,,0,,,,,,,,,2,,,2,0.0,,,,,1,0,1,2017,2017
1277,2,1,1,146,4,1,322B01,9532263,,Preta,masculino,1991,11,23,26,1,76,,,0,,,,,,,,,,,,,,Cursando,2700,1800,0,0,0,0,1,0,0,0,0.0,1,1.0,0.0,0.0,0.0,0.0,0,,,,,,,0,,,,,,,,,1,,,2,0.0,,,,,1,0,0,2016,2017
1278,2,1,1,146,4,1,322B01,8878382,,Parda,masculino,1991,10,1,26,1,76,,,0,,,,,,,,,,,,,,Formado,2700,2700,1,0,0,0,0,0,0,0,0.0,0,,,,,,0,,,,,,,0,,,,,,,,,2,,,1,0.0,,,,,1,1,0,2012,2017
1279,2,1,1,146,4,1,322B01,8971392,,Branca,feminino,1992,2,29,25,1,76,,,0,,,,,,,,,,,,,,Trancado,2700,0,1,0,0,0,0,0,0,0,0.0,1,0.0,0.0,1.0,0.0,0.0,0,,,,,,,0,,,,,,,,,1,,,2,,,,,,0,0,0,2016,2017
1280,2,1,1,146,4,1,322B01,9537026,,Branca,masculino,1991,4,27,26,1,76,,,0,,,,,,,,,,,,,,Cursando,2700,1710,1,0,0,0,0,0,0,0,0.0,0,,,,,,0,,,,,,,1,1.0,0.0,0.0,0.0,0.0,,,,1,,,2,0.0,,,,,1,0,0,2014,2017
1281,2,1,1,146,4,1,322B01,9532608,,Branca,feminino,1991,7,1,26,1,76,,,0,,,,,,,,,,,,,,Formado,2700,2700,1,0,0,0,0,0,0,0,0.0,0,,,,,,0,,,,,,,1,0.0,0.0,1.0,0.0,,,0.0,,2,,,1,0.0,,,,,1,1,0,2011,2017
1282,2,1,1,146,4,1,322B01,9532813,,Parda,feminino,1993,11,15,24,1,76,Distrito Federal,5300108.0,0,,,,,,,,,,,,,,Trancado,2700,2655,1,0,0,0,0,0,0,0,0.0,0,,,,,,0,,,,,,,0,,,,,,,,,2,,,2,,,,,,0,0,0,2011,2017
1283,2,1,1,146,4,1,322B01,8963730,,Preta,feminino,1991,1,17,26,1,76,,,0,,,,,,,,,,,,,,Cursando,2700,510,0,1,0,0,0,0,0,0,0.0,1,1.0,0.0,0.0,0.0,0.0,1,1.0,0.0,0.0,0.0,1.0,0.0,1,1.0,0.0,0.0,0.0,0.0,,,,2,,,2,0.0,,,,,1,0,0,2015,2017
1284,2,1,1,146,4,1,322B01,8983226,,Preta,feminino,1983,5,17,34,1,76,,,0,,,,,,,,,,,,,,Trancado,2700,1140,0,0,0,0,1,0,0,0,0.0,0,,,,,,0,,,,,,,0,,,,,,,,,2,,,2,,,,,,0,0,0,2016,2017
1285,2,1,1,146,4,1,322B01,9559208,,Parda,feminino,1985,3,24,32,1,76,,,0,,,,,,,,,,,,,,Cursando,2700,1170,0,1,0,0,0,0,0,0,0.0,1,0.0,0.0,1.0,1.0,0.0,0,,,,,,,0,,,,,,,,,1,,,2,0.0,,,,,1,0,0,2014,2017
1286,2,1,1,146,4,1,322B01,9532837,,Parda,masculino,1991,12,12,26,1,76,,,0,,,,,,,,,,,,,,Cursando,2700,2535,1,0,0,0,0,0,0,0,0.0,1,1.0,0.0,1.0,0.0,0.0,0,,,,,,,0,,,,,,,,,1,,,2,0.0,,,,,1,0,0,2013,2017
1287,2,1,1,146,4,1,322B01,8957165,,Preta,masculino,1992,7,10,25,1,76,,,0,,,,,,,,,,,,,,Cursando,2700,390,1,0,0,0,0,0,0,0,0.0,0,,,,,,0,,,,,,,0,,,,,,,,,1,,,2,0.0,,,,,1,0,0,2015,2017
1288,2,1,1,146,4,1,322B01,9559064,,Parda,masculino,1989,9,23,28,1,76,,,0,,,,,,,,,,,,,,Cursando,2700,1950,0,1,0,0,0,0,0,0,0.0,1,1.0,0.0,1.0,1.0,0.0,1,1.0,0.0,0.0,0.0,1.0,0.0,1,1.0,0.0,0.0,0.0,0.0,,,,1,,,2,0.0,,,,,1,0,0,2014,2017
1289,2,1,1,146,4,1,322B01,8971551,,Nao quis declarar,masculino,1988,5,29,29,1,76,,,0,,,,,,,,,,,,,,Desvinculado,2700,0,1,0,0,0,0,0,0,0,0.0,1,0.0,0.0,1.0,1.0,0.0,0,,,,,,,0,,,,,,,,,1,,,1,,,,,,0,0,0,2016,2017
1290,2,1,1,146,4,1,322B01,9547802,,Parda,masculino,1992,3,31,25,1,76,,,0,,,,,,,,,,,,,,Cursando,2700,1650,1,0,0,0,0,0,0,0,0.0,0,,,,,,0,,,,,,,1,1.0,0.0,0.0,0.0,0.0,,,,2,,,2,0.0,,,,,1,0,0,2013,2017
1291,2,1,1,146,4,1,322B01,8958071,,Branca,masculino,1991,11,6,26,1,76,,,0,,,,,,,,,,,,,,Cursando,2700,600,1,0,0,0,0,0,0,0,0.0,0,,,,,,0,,,,,,,0,,,,,,,,,2,,,2,0.0,,,,,1,0,0,2015,2017
1292,2,1,1,146,4,1,322B01,9538411,,Parda,masculino,1991,1,26,26,1,76,,,0,,,,,,,,,,,,,,Cursando,2700,1860,0,0,0,0,0,0,1,0,0.0,0,,,,,,0,,,,,,,1,1.0,0.0,0.0,0.0,0.0,,,,2,,,2,0.0,,,,,1,0,0,2013,2017
1293,2,1,1,146,4,1,322B01,9538273,,Branca,masculino,1992,9,7,25,1,76,,,0,,,,,,,,,,,,,,Cursando,2700,1710,0,0,1,0,0,0,0,0,0.0,0,,,,,,0,,,,,,,0,,,,,,,,,2,,,2,0.0,,,,,1,0,0,2011,2017
1294,2,1,1,146,4,1,322B01,9538445,,Branca,masculino,1994,9,4,23,1,76,,,0,,,,,,,,,,,,,,Cursando,2700,990,1,0,0,0,0,0,0,0,0.0,0,,,,,,0,,,,,,,0,,,,,,,,,2,,,2,0.0,,,,,1,0,0,2013,2017
1295,2,1,1,146,4,1,322B01,9538578,,Parda,feminino,1993,4,23,24,1,76,,,0,,,,,,,,,,,,,,Cursando,2700,0,0,1,0,0,0,0,0,0,0.0,0,,,,,,0,,,,,,,0,,,,,,,,,2,,,2,0.0,,,,,1,0,1,2017,2017
1296,2,1,1,146,4,1,322B01,9538927,,Branca,feminino,1992,6,22,25,1,76,,,0,,,,,,,,,,,,,,Desvinculado,2700,0,0,0,0,0,1,0,0,0,0.0,0,,,,,,0,,,,,,,0,,,,,,,,,2,,,2,,,,,,0,0,1,2017,2017
1297,2,1,1,146,4,1,322B01,9538934,,Branca,masculino,1991,11,28,26,1,76,,,0,,,,,,,,,,,,,,Desvinculado,2700,1620,1,0,0,0,0,0,0,0,0.0,0,,,,,,0,,,,,,,0,,,,,,,,,2,,,1,,,,,,0,0,0,2013,2017
1298,2,1,1,146,4,1,322B01,9539401,,Parda,feminino,1991,11,9,26,1,76,,,0,,,,,,,,,,,,,,Formado,2700,2700,1,0,0,0,0,0,0,0,0.0,0,,,,,,0,,,,,,,0,,,,,,,,,2,,,1,0.0,,,,,1,1,0,2011,2017
1299,2,1,1,146,4,1,322B01,9530183,,Nao quis declarar,masculino,1986,9,10,31,1,76,,,0,,,,,,,,,,,,,,Cursando,2700,2520,1,0,0,0,0,0,0,0,0.0,0,,,,,,0,,,,,,,0,,,,,,,,,2,,,2,0.0,,,,,1,0,0,2011,2017
1300,2,1,1,146,4,1,322B01,9539536,,Parda,masculino,1962,5,31,55,1,76,,,0,,,,,,,,,,,,,,Desvinculado,2700,2640,1,0,0,0,0,0,0,0,0.0,0,,,,,,0,,,,,,,0,,,,,,,,,2,,,1,,,,,,0,0,0,2011,2017
1301,2,1,1,146,4,1,322B01,9532906,,Parda,feminino,1991,4,24,26,1,76,,,0,,,,,,,,,,,,,,Formado,2700,2700,1,0,0,0,0,0,0,0,0.0,0,,,,,,0,,,,,,,1,1.0,0.0,0.0,0.0,0.0,,,,1,,,1,0.0,,,,,1,1,0,2011,2017
1302,2,1,1,146,4,1,322B01,9533003,,Parda,masculino,1993,11,28,24,1,76,,,0,,,,,,,,,,,,,,Trancado,2700,1590,1,0,0,0,0,0,0,0,0.0,0,,,,,,0,,,,,,,0,,,,,,,,,1,,,2,,,,,,0,0,0,2015,2017
1303,2,1,1,146,4,1,322B01,9533255,,Branca,feminino,1993,4,13,24,1,76,,,0,,,,,,,,,,,,,,Cursando,2700,2040,1,0,0,0,0,0,0,0,0.0,0,,,,,,0,,,,,,,0,,,,,,,,,1,,,2,0.0,,,,,1,0,0,2011,2017
1304,2,1,1,146,4,1,322B01,9535850,,Branca,feminino,1986,1,27,31,1,76,,,0,,,,,,,,,,,,,,Cursando,2700,2490,1,0,0,0,0,0,0,0,0.0,0,,,,,,0,,,,,,,0,,,,,,,,,2,,,2,0.0,,,,,1,0,0,2011,2017
1305,2,1,1,146,4,1,322B01,9534014,,Branca,feminino,1970,1,1,47,1,76,,,0,,,,,,,,,,,,,,Trancado,2700,2415,0,0,0,0,1,0,0,0,0.0,0,,,,,,0,,,,,,,0,,,,,,,,,1,,,2,,,,,,0,0,0,2014,2017
1306,2,1,1,146,4,1,322B01,9535895,,Parda,feminino,1992,11,29,25,1,76,,,0,,,,,,,,,,,,,,Formado,2700,2700,1,0,0,0,0,0,0,0,0.0,0,,,,,,1,1.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,1,,,1,0.0,,,,,1,1,0,2011,2017
1307,2,1,1,146,4,1,322B01,9536090,,Branca,feminino,1992,8,23,25,1,76,,,0,,,,,,,,,,,,,,Cursando,2700,1800,1,0,0,0,0,0,0,0,0.0,0,,,,,,0,,,,,,,0,,,,,,,,,2,,,2,0.0,,,,,1,0,0,2011,2017
